Ticker,Opening Price,Closing Price,Date
XCO,4.4,3.76,2014-09-26
XCO,6.77,5.56,2013-11-01
XCO,8.75,7.84,2013-08-09
XCO,8.57,7.38,2012-11-09
XCO,7.98,6.9,2012-06-01
XCO,8.08,6.98,2012-02-03
XCO,9.73,8.39,2012-01-13
XCO,11.42,9.79,2011-12-16
XCO,12.57,10.81,2011-11-18
XCO,12.53,11.12,2011-09-23
XCO,14.75,12.25,2011-08-19
XCO,16.09,13.86,2011-08-05
XCO,17.72,15.85,2011-07-08
XCO,17.69,15.79,2010-06-25
XCO,18.5,15.65,2010-05-07
XCO,19.6,17.54,2010-01-29
XCO,21.86,19.6,2010-01-15
XCO,18.3,15.62,2009-10-30
XCO,20.43,18.3,2009-10-23
XCO,11.6,10.25,2009-06-26
XCO,14.37,11.78,2009-06-19
XCO,12.74,11.19,2009-05-15
XCO,10.87,9.42,2009-02-20
XCO,10.15,8.84,2009-01-16
XCO,8.74,7.68,2008-12-26
XCO,7.23,6.01,2008-12-05
XCO,7.06,5.09,2008-11-21
XCO,8.3,7.05,2008-11-14
XCO,9.15,8.01,2008-11-07
XCO,9.69,6.72,2008-10-24
XCO,10.9,7.09,2008-10-10
XCO,17.44,11.6,2008-10-03
XCO,21.53,18.08,2008-09-26
XCO,24.42,21.79,2008-09-12
XCO,30.68,25.96,2008-07-25
XCO,37.32,30.35,2008-07-18
EOCC,39.49,27.85,2016-04-29
VEEV,63.22,55.81,2017-08-25
VEEV,30.87,24.63,2015-03-06
VEEV,22.48,19.74,2014-04-25
VEEV,26.9,23.1,2014-04-04
VEEV,30.14,26.91,2014-03-28
VEEV,43.25,38.58,2013-11-01
VEEV,49.0,43.0,2013-10-25
FLOW,21.29,16.34,2016-02-12
FLOW,27.63,23.66,2016-01-08
FLOW,33.04,28.89,2015-12-11
SSD,32.71,28.58,2010-05-21
SSD,34.32,29.78,2010-05-07
SSD,26.1,23.39,2009-10-30
SSD,22.55,19.52,2009-05-15
SSD,20.4,18.31,2009-02-13
SSD,27.54,23.94,2009-01-09
SSD,25.19,22.57,2008-11-14
SSD,31.35,27.44,2008-09-26
SSD,27.87,24.19,2008-02-08
SSD,29.12,25.47,2006-08-25
SSD,44.85,39.99,2006-04-28
SSD,65.9,32.27,2004-11-19
SSD,53.3,47.2,2001-09-21
SSD,44.62,39.5,2000-03-31
PRU,60.99,52.89,2012-05-04
PRU,50.16,43.93,2011-09-23
PRU,50.42,45.23,2009-10-30
PRU,44.3,37.75,2009-05-15
PRU,19.16,16.69,2009-03-20
PRU,15.79,11.38,2009-03-06
PRU,19.18,16.41,2009-02-27
PRU,24.94,18.51,2009-02-20
PRU,30.96,26.66,2009-02-13
PRU,31.67,26.66,2009-01-16
PRU,30.87,26.8,2008-12-12
PRU,24.86,16.3,2008-11-21
PRU,35.52,25.24,2008-11-14
PRU,33.97,30.0,2008-10-31
PRU,38.96,34.46,2008-10-24
PRU,56.0,36.13,2008-10-10
PRU,74.52,55.87,2008-10-03
PRU,85.0,73.52,2008-09-26
PRU,84.97,71.87,2008-02-08
PRU,91.73,80.0,2008-01-18
TPC,27.65,24.2,2017-11-10
TPC,13.8,10.68,2016-01-22
TPC,18.95,15.71,2015-12-11
TPC,20.97,17.01,2015-08-07
TPC,25.92,23.27,2015-02-27
TPC,24.56,21.14,2014-12-12
TPC,20.97,18.85,2013-08-09
TPC,17.8,15.98,2013-04-19
TPC,14.81,13.32,2012-12-28
TPC,12.0,10.66,2012-05-18
TPC,16.33,14.26,2012-03-02
TPC,14.44,12.94,2011-12-16
TPC,15.8,14.13,2011-11-25
TPC,13.58,11.54,2011-09-23
TPC,15.94,12.78,2011-08-05
TPC,22.26,19.86,2011-05-20
TPC,26.68,23.45,2011-05-06
TPC,22.15,19.06,2010-11-26
TPC,21.92,18.31,2010-06-04
TPC,24.34,20.77,2010-05-07
TPC,20.35,17.65,2009-10-30
TPC,15.93,14.18,2009-07-10
TPC,14.67,10.77,2009-03-06
TPC,18.87,15.32,2009-02-27
TPC,21.45,18.34,2009-02-20
TPC,17.35,14.42,2008-11-14
TPC,18.98,16.72,2008-11-07
TPC,17.26,14.44,2008-10-24
TPC,20.43,17.64,2008-10-10
TPC,28.41,24.18,2008-09-26
TPC,27.44,24.58,2008-07-11
TPC,32.64,27.23,2008-07-03
TPC,36.75,28.41,2008-01-18
TPC,40.76,36.45,2008-01-11
TPC,55.39,46.98,2007-12-14
TPC,56.26,48.5,2007-08-17
TPC,72.26,56.64,2007-07-27
TPC,17.55,15.77,2005-08-05
TPC,13.64,12.22,2005-04-15
TPC,17.25,15.36,2005-02-11
TPC,14.22,10.75,2004-05-21
TPC,8.11,6.79,2003-09-26
TPC,3.96,3.55,2002-06-07
TPC,4.4,3.95,2002-05-31
TPC,5.6,4.8,2002-05-10
TPC,7.0,6.23,2002-02-08
TPC,7.2,6.05,2001-09-21
TPC,6.9,6.19,2001-08-24
TPC,7.8,6.85,2001-08-10
TPC,9.4,8.4,2001-07-06
TPC,7.45,6.25,2001-04-06
TPC,6.68,5.4,2001-03-16
TPC,3.375,3.0,2000-05-05
TPC,4.875,4.25,2000-02-11
BWP,15.75,13.38,2014-02-14
BWP,21.51,18.61,2008-11-21
BWP,25.85,22.37,2008-11-07
BWP,18.3,15.31,2008-10-10
BWP,23.0,18.81,2008-10-03
BWP,23.26,20.82,2008-09-12
BWP,27.5,23.72,2008-02-29
WTW,50.33,44.28,2017-12-29
WTW,16.65,14.98,2017-03-17
WTW,14.35,11.01,2016-02-26
WTW,12.84,11.1,2016-02-05
WTW,14.13,11.54,2016-01-22
WTW,21.34,14.85,2016-01-08
WTW,21.16,18.0,2015-12-24
WTW,24.31,20.99,2015-12-18
WTW,5.22,3.97,2015-07-10
WTW,5.02,4.09,2015-07-02
WTW,5.47,4.87,2015-06-12
WTW,6.15,5.48,2015-05-29
WTW,7.17,6.16,2015-05-22
WTW,8.59,7.36,2015-05-08
WTW,8.55,7.39,2015-03-27
WTW,10.54,8.6,2015-03-20
WTW,11.27,9.47,2015-03-06
WTW,19.01,11.33,2015-02-27
WTW,21.34,19.1,2015-01-09
WTW,26.64,21.53,2015-01-02
WTW,27.8,24.04,2014-10-10
WTW,29.21,22.1,2014-02-14
WTW,32.95,28.97,2014-01-17
WTW,38.95,33.38,2013-11-01
WTW,45.08,37.99,2013-08-02
WTW,54.83,44.69,2013-02-15
WTW,50.73,44.43,2012-08-03
WTW,76.34,62.18,2012-05-04
WTW,75.54,67.95,2011-11-11
WTW,77.65,61.7,2011-08-05
WTW,30.1,25.72,2010-02-26
WTW,20.38,18.18,2009-02-20
WTW,29.85,26.63,2008-11-14
WTW,31.29,27.72,2008-10-24
WTW,42.17,37.55,2008-06-20
WTW,55.05,48.28,2007-02-16
WTW,52.6,46.63,2005-11-04
WTW,36.7,33.0,2004-05-14
WLKP,19.28,17.27,2015-10-02
WLKP,28.7,20.3,2015-05-08
BAS,20.51,16.52,2017-08-11
BAS,24.23,20.68,2017-08-04
BAS,27.62,23.82,2017-07-28
BAS,26.14,22.9,2017-06-16
BAS,30.86,27.17,2017-04-28
BAS,34.07,30.66,2017-04-21
BAS,35.97,31.7,2017-03-24
BAS,37.31,31.91,2017-03-10
BAS,0.5,0.42,2016-12-09
BAS,0.55,0.48,2016-12-02
BAS,0.39,0.3199,2016-11-18
BAS,0.48,0.3899,2016-11-11
BAS,0.41,0.34,2016-10-28
BAS,0.728,0.6169,2016-10-14
BAS,0.8633,0.7026,2016-10-07
BAS,0.65,0.4771,2016-08-26
BAS,0.8801,0.7,2016-07-29
BAS,1.36,0.8901,2016-07-22
BAS,1.64,1.47,2016-07-08
BAS,1.98,1.63,2016-06-24
BAS,2.46,2.06,2016-05-20
BAS,2.66,2.37,2016-05-13
BAS,3.22,2.7,2016-05-06
BAS,3.38,2.73,2016-03-24
BAS,2.01,1.75,2016-02-12
BAS,1.94,1.73,2016-01-15
BAS,2.6,1.91,2016-01-08
BAS,3.26,2.84,2015-12-11
BAS,3.82,3.37,2015-12-04
BAS,4.36,3.61,2015-11-13
BAS,5.13,3.98,2015-10-16
BAS,3.94,3.43,2015-10-02
BAS,4.66,4.03,2015-09-25
BAS,5.5,4.11,2015-09-11
BAS,5.51,3.7,2015-08-21
BAS,6.25,5.55,2015-08-14
BAS,8.12,7.2,2015-06-19
BAS,7.67,5.91,2015-03-13
BAS,6.1,5.22,2014-12-12
BAS,9.18,6.1,2014-12-05
BAS,11.33,8.93,2014-11-28
BAS,19.05,15.55,2014-10-10
BAS,22.47,18.92,2014-10-03
BAS,16.37,14.19,2013-11-29
BAS,14.65,12.22,2013-07-26
BAS,13.55,12.01,2013-04-05
BAS,16.6,14.71,2013-02-22
BAS,12.05,10.44,2012-10-26
BAS,12.06,10.71,2012-06-01
BAS,13.38,10.88,2012-05-18
BAS,15.67,13.22,2012-04-20
BAS,20.51,18.2,2012-01-13
BAS,19.75,16.72,2011-11-25
BAS,18.86,16.7,2011-10-21
BAS,19.34,13.26,2011-09-23
BAS,24.39,19.62,2011-08-19
BAS,32.94,25.15,2011-08-05
BAS,30.8,27.17,2011-05-06
BAS,16.68,14.62,2011-01-07
BAS,9.26,8.14,2010-08-13
BAS,8.46,7.17,2010-07-02
BAS,10.34,7.72,2010-05-07
BAS,9.89,8.68,2010-03-19
BAS,11.17,9.39,2010-01-29
BAS,8.59,7.0,2009-10-30
BAS,9.54,8.39,2009-09-25
BAS,9.79,7.6,2009-06-19
BAS,12.43,9.51,2009-05-15
BAS,7.87,6.96,2009-03-27
BAS,7.06,6.31,2009-02-27
BAS,8.0,6.89,2009-02-20
BAS,10.28,8.45,2009-02-13
BAS,13.54,11.87,2009-01-09
BAS,10.01,8.8,2008-11-21
BAS,12.27,10.32,2008-11-14
BAS,13.62,11.89,2008-11-07
BAS,13.07,10.98,2008-10-24
BAS,16.39,11.99,2008-10-10
BAS,21.63,17.17,2008-10-03
BAS,25.81,21.87,2008-09-26
BAS,29.15,24.74,2008-09-05
BAS,23.8,21.09,2007-07-27
BAS,27.45,24.25,2006-09-15
BAS,29.35,26.35,2006-07-14
BAS,29.68,26.64,2006-06-16
BAS,35.0,30.2,2006-06-09
PEI,13.8,12.14,2017-05-05
PEI,14.0,12.35,2012-05-18
PEI,9.3,8.26,2011-09-23
PEI,10.88,9.72,2011-08-19
PEI,14.81,11.83,2011-08-05
PEI,15.57,13.81,2010-11-12
PEI,13.46,11.23,2010-08-13
PEI,13.53,11.65,2010-07-02
PEI,15.69,13.26,2010-05-21
PEI,15.89,14.05,2010-05-07
PEI,7.84,7.02,2009-10-02
PEI,6.8,5.94,2009-09-04
PEI,4.67,3.99,2009-07-10
PEI,6.44,4.85,2009-05-15
PEI,3.75,2.85,2009-03-20
PEI,3.04,2.47,2009-03-06
PEI,4.31,3.05,2009-02-27
PEI,4.68,4.14,2009-02-20
PEI,5.49,4.43,2009-01-30
PEI,7.53,6.28,2009-01-16
PEI,6.6,4.07,2008-11-21
PEI,10.03,6.57,2008-11-14
PEI,12.3,9.85,2008-11-07
PEI,11.04,9.19,2008-10-24
PEI,14.78,10.44,2008-10-10
PEI,19.62,15.11,2008-10-03
PEI,22.8,20.33,2008-09-26
PEI,22.24,20.0,2008-07-11
PEI,34.69,30.43,2007-12-14
PEI,21.05,18.65,2001-09-21
CLI,20.66,18.58,2016-02-05
CLI,33.77,28.91,2011-08-05
CLI,35.68,31.83,2009-09-25
CLI,25.42,21.66,2009-05-15
CLI,16.68,14.63,2009-03-06
CLI,19.72,17.08,2009-02-27
CLI,21.95,19.6,2009-02-13
CLI,19.37,15.24,2008-11-21
CLI,23.8,19.45,2008-11-14
CLI,23.25,19.2,2008-10-24
CLI,30.2,23.14,2008-10-17
CLI,35.22,29.21,2008-10-03
CLI,36.43,32.74,2007-12-14
SHLX,35.89,31.98,2015-12-04
SHLX,37.46,33.25,2015-10-23
SHLX,35.07,29.28,2015-09-25
SHLX,38.93,34.46,2015-09-11
XRF,6.3,5.59,2018-01-12
XRF,7.8,6.02,2017-12-01
XRF,9.26,7.6,2017-11-24
XRF,9.88,7.89,2017-10-27
XRF,11.38,9.88,2017-10-20
XRF,6.9,6.16,2017-09-08
XRF,6.36,5.72,2017-06-30
MMI,43.46,30.73,2015-11-06
MMI,30.85,27.73,2014-09-12
CRR,8.45,7.39,2017-10-06
CRR,7.42,6.56,2017-06-16
CRR,9.04,6.87,2017-04-28
CRR,10.2,8.89,2017-04-21
CRR,12.96,10.89,2017-04-07
CRR,13.09,11.04,2017-03-10
CRR,15.52,13.34,2017-02-24
CRR,10.67,6.2,2016-10-28
CRR,11.52,10.27,2016-09-23
CRR,12.5,10.63,2016-05-13
CRR,14.74,12.84,2016-05-06
CRR,20.93,16.53,2016-03-18
CRR,20.67,18.6,2015-10-23
CRR,24.64,21.06,2015-10-16
CRR,25.26,21.12,2015-09-11
CRR,30.16,24.4,2015-08-21
CRR,39.21,31.6,2015-04-24
CRR,50.04,38.04,2014-11-28
CRR,63.17,55.75,2014-10-03
CRR,75.0,63.89,2014-09-26
CRR,102.46,84.52,2014-09-19
CRR,123.0,107.07,2014-08-08
CRR,144.07,123.25,2014-08-01
CRR,82.19,68.81,2013-04-26
CRR,73.75,64.1,2012-09-21
CRR,82.85,67.42,2012-07-27
CRR,99.8,85.94,2012-02-10
CRR,128.01,102.07,2012-01-27
CRR,120.93,102.53,2011-09-30
CRR,152.72,118.75,2011-09-23
CRR,159.15,134.86,2011-08-05
CRR,178.52,156.07,2011-07-29
CRR,73.42,63.03,2010-05-07
CRR,34.15,30.12,2009-05-01
CRR,35.02,29.32,2009-03-20
CRR,47.01,35.5,2008-12-05
CRR,39.02,33.98,2008-10-24
CRR,47.24,38.34,2008-10-10
CRR,59.08,52.68,2008-09-26
CRR,43.71,38.38,2006-07-28
CRR,65.04,57.93,2006-04-28
CRR,66.04,56.69,2005-10-07
CRR,39.4,34.48,2002-01-11
CRR,31.68,27.7,2001-09-28
CRR,34.85,31.19,2001-07-13
CRR,38.0,33.15,2001-03-16
CRR,32.75,25.5,2000-09-22
CRR,34.25,28.0,2000-05-12
CRR,26.75,22.0,2000-01-28
MSD,7.7,6.75,2009-02-20
MSD,6.12,5.4,2008-11-21
MSD,6.73,5.87,2008-10-24
MSD,7.4,5.66,2008-10-10
MSD,8.8,7.88,2008-09-19
MSD,7.95,7.05,2002-06-21
MSD,7.5,6.73,2001-09-21
ZTR,3.74,3.12,2008-11-14
ZTR,3.59,2.75,2008-10-10
ZTR,6.09,5.04,2003-08-01
ZTR,7.19,6.0,2001-09-21
PFSI,18.95,16.55,2016-12-16
PFSI,14.37,12.45,2016-01-15
PFSI,18.56,15.91,2014-03-28
GRA,80.74,67.06,2016-02-05
GRA,84.55,75.4,2013-07-26
GRA,57.74,50.31,2012-05-18
GRA,38.46,33.43,2011-09-23
GRA,40.79,35.17,2011-08-19
GRA,51.07,39.89,2011-08-05
GRA,22.81,20.3,2010-07-02
GRA,29.17,25.57,2010-05-07
GRA,5.46,4.18,2009-03-06
GRA,6.75,5.6,2009-02-27
GRA,6.98,5.77,2009-01-30
GRA,5.76,5.01,2008-12-26
GRA,4.52,3.8,2008-11-21
GRA,7.15,4.48,2008-11-14
GRA,8.98,7.01,2008-11-07
GRA,9.47,8.25,2008-10-24
GRA,11.0,8.54,2008-10-10
GRA,16.32,11.44,2008-10-03
GRA,24.79,20.22,2008-09-12
GRA,27.27,24.3,2008-06-27
GRA,29.4,25.8,2008-04-11
GRA,22.09,17.52,2008-01-18
GRA,25.79,21.52,2008-01-04
GRA,23.65,18.86,2007-07-27
GRA,26.36,23.68,2007-03-02
GRA,15.1,11.85,2006-06-09
GRA,16.87,15.01,2006-05-19
GRA,10.56,9.15,2006-02-17
GRA,13.5,10.56,2006-02-10
GRA,7.87,6.75,2005-10-14
GRA,8.92,7.78,2005-10-07
GRA,9.87,8.71,2005-09-23
GRA,9.66,7.7,2005-06-24
GRA,8.9,7.75,2005-04-01
GRA,12.6,11.19,2005-01-28
GRA,3.4,2.85,2004-02-27
GRA,3.02,2.52,2003-12-19
GRA,2.95,2.59,2003-11-21
GRA,3.25,2.88,2003-11-14
GRA,3.1,2.71,2003-08-08
GRA,3.1,2.67,2003-07-25
GRA,3.8,3.11,2003-07-18
GRA,3.5,3.05,2003-05-23
GRA,1.95,1.48,2003-03-28
GRA,2.45,2.15,2003-03-07
GRA,1.45,1.1,2002-10-18
GRA,1.9,1.46,2002-09-27
GRA,2.25,1.99,2002-09-06
GRA,2.49,2.09,2002-08-16
GRA,2.85,2.38,2002-07-19
GRA,2.9,2.54,2002-05-17
GRA,3.48,2.9,2002-05-10
GRA,2.32,2.08,2002-03-15
GRA,2.7,2.36,2002-02-01
GRA,1.75,1.57,2001-07-27
GRA,2.1,1.82,2001-05-18
GRA,2.6,1.98,2001-02-23
GRA,2.99,1.8,2001-02-02
GRA,4.313,2.938,2001-01-19
GRA,2.4375,1.625,2000-12-08
GRA,2.875,2.5,2000-11-24
GRA,3.8125,2.625,2000-11-17
GRA,4.0625,3.5625,2000-10-27
GRA,7.0,3.8125,2000-10-06
GRA,9.0,7.6875,2000-09-01
GRA,11.4375,9.75,2000-07-28
GRA,11.1875,9.9375,2000-02-25
GRA,13.25,11.75,2000-01-28
TGT,66.39,57.35,2017-03-03
TGT,32.25,28.08,2008-11-21
TGT,36.8,33.03,2008-11-14
TGT,39.86,32.92,2008-10-24
TGT,42.49,37.0,2008-10-10
TGT,50.69,43.66,2008-10-03
TGT,31.92,28.35,2002-10-04
TGT,36.15,31.92,2002-07-19
TGT,29.99,26.68,2001-09-21
TGT,29.88,26.5,2000-08-18
TGT,62.38,29.94,2000-07-21
TGT,65.88,56.25,2000-06-09
TGT,66.12,59.0,2000-02-18
CRM,67.59,58.51,2016-02-05
CRM,167.98,40.88,2013-04-19
CRM,146.96,130.99,2012-06-01
CRM,133.74,113.43,2011-11-18
CRM,133.68,120.3,2011-09-23
CRM,136.42,111.0,2011-08-19
CRM,63.38,56.75,2009-10-30
CRM,40.53,36.15,2009-05-22
CRM,31.4,28.13,2009-01-16
CRM,26.03,22.32,2008-11-21
CRM,29.49,26.4,2008-11-14
CRM,32.21,26.68,2008-10-24
CRM,39.66,32.56,2008-10-10
CRM,49.07,41.57,2008-10-03
CRM,66.32,55.97,2008-08-22
CRM,44.9,40.02,2007-08-17
CRM,45.59,40.55,2007-06-22
CRM,24.94,22.02,2006-07-14
CRM,30.5,26.03,2006-06-09
CRM,39.25,35.1,2006-02-10
CRM,23.0,20.48,2005-08-19
CRM,17.0,15.0,2005-01-14
CRM,20.08,17.75,2004-11-19
CRM,10.95,9.59,2004-08-13
CRM,12.98,10.77,2004-08-06
CRM,16.05,13.04,2004-07-23
ACRE,16.12,13.08,2013-06-21
C,28.07,24.98,2011-09-23
C,30.59,26.77,2011-08-19
C,39.34,33.44,2011-08-05
C,4.46,4.0,2010-05-07
C,3.8,3.4,2009-12-18
C,3.97,3.48,2009-05-15
C,3.31,2.62,2009-03-27
C,1.5,1.03,2009-03-06
C,2.38,1.5,2009-02-27
C,3.25,1.95,2009-02-20
C,4.06,3.49,2009-02-13
C,6.54,3.5,2009-01-16
C,9.36,3.77,2008-11-21
C,12.2,9.52,2008-11-14
C,13.65,11.82,2008-11-07
C,15.18,12.14,2008-10-24
C,17.23,14.11,2008-10-10
C,20.84,17.96,2008-09-12
C,19.39,17.25,2008-06-27
C,26.4,23.63,2008-05-09
C,23.69,20.91,2008-03-07
C,29.3,26.03,2008-02-08
C,28.85,24.45,2008-01-18
C,34.44,30.7,2007-12-14
C,42.84,37.73,2007-11-02
C,47.87,42.36,2007-10-19
C,54.01,48.2,2001-02-23
GSBD,23.46,20.4,2015-09-18
FEDU,9.85,8.57,2018-01-17
FEDU,10.0,8.95,2017-12-15
JHI,22.0,19.37,2010-07-09
JHI,13.1,11.5,2008-11-21
JHI,15.4,11.7899,2008-10-10
VALE,11.69,10.52,2017-02-24
VALE,5.62,4.78,2016-05-06
VALE,4.74,3.83,2016-03-11
VALE,3.19,2.71,2016-02-26
VALE,2.68,2.37,2016-01-15
VALE,3.17,2.6,2016-01-08
VALE,5.49,4.79,2015-10-16
VALE,5.05,4.52,2015-09-25
VALE,6.33,5.67,2015-03-27
VALE,7.38,6.42,2015-03-06
VALE,8.34,7.19,2014-12-12
VALE,32.93,27.98,2011-08-05
VALE,30.81,27.19,2010-05-07
VALE,30.76,27.64,2010-01-22
VALE,15.27,13.6,2009-02-20
VALE,10.99,9.82,2008-12-05
VALE,11.41,10.03,2008-11-21
VALE,13.61,11.47,2008-11-14
VALE,12.7,10.5,2008-10-24
VALE,13.85,12.28,2008-10-17
VALE,13.43,12.06,2008-10-10
VALE,19.19,15.77,2008-10-03
VALE,24.0,20.89,2008-09-26
VALE,32.11,28.83,2008-01-18
VALE,51.01,27.25,2007-09-14
VALE,46.11,40.1,2007-08-17
VALE,37.06,32.7,2007-03-02
VALE,47.35,21.72,2006-06-09
VALE,31.25,26.96,2005-04-15
VALE,58.75,52.43,2004-03-12
VALE,26.85,24.1,2002-07-26
ECA,7.59,6.23,2016-05-06
ECA,3.69,3.13,2016-02-19
ECA,4.28,3.54,2016-02-12
ECA,4.88,3.69,2016-01-15
ECA,5.73,5.02,2015-12-18
ECA,7.0,6.04,2015-12-11
ECA,8.25,7.23,2015-12-04
ECA,9.21,7.88,2015-07-24
ECA,10.8,9.65,2015-07-10
ECA,12.95,11.63,2015-03-06
ECA,14.48,12.19,2014-12-12
ECA,18.62,15.78,2014-11-28
ECA,23.16,20.1,2011-09-23
ECA,29.67,25.58,2011-08-05
ECA,51.85,28.26,2009-12-11
ECA,46.27,39.85,2008-12-05
ECA,44.1,38.16,2008-11-21
ECA,51.21,44.46,2008-11-14
ECA,52.68,38.65,2008-10-10
ECA,66.56,54.74,2008-10-03
ECA,47.39,41.85,2006-02-10
ECA,58.74,50.66,2005-10-07
GFI,4.06,3.39,2016-11-11
GFI,4.83,4.25,2016-10-07
GFI,3.95,3.5,2016-05-27
GFI,2.89,2.53,2015-10-30
GFI,4.42,3.71,2015-05-08
GFI,4.59,3.83,2015-03-06
GFI,5.62,4.83,2015-02-13
GFI,3.65,3.19,2014-10-31
GFI,3.49,3.09,2013-12-20
GFI,4.54,3.99,2013-11-22
GFI,6.29,5.65,2013-08-23
GFI,5.99,5.3,2013-06-21
GFI,6.66,5.81,2013-05-17
GFI,10.87,8.72,2013-02-22
GFI,17.72,15.92,2011-05-06
GFI,12.71,11.42,2010-01-29
GFI,13.61,12.21,2009-06-05
GFI,11.28,10.09,2009-04-17
GFI,12.46,11.12,2009-03-27
GFI,11.44,10.18,2009-02-27
GFI,7.02,5.98,2008-11-14
GFI,6.47,5.31,2008-10-24
GFI,8.98,6.47,2008-10-17
GFI,9.6,7.83,2008-10-03
GFI,10.2,9.1,2008-08-08
GFI,12.21,10.25,2008-08-01
GFI,12.56,11.13,2008-06-13
GFI,18.19,16.34,2007-07-27
GFI,18.8,16.82,2007-03-02
GFI,23.22,20.61,2006-07-21
GFI,21.25,18.29,2006-06-09
GFI,11.57,10.4,2005-04-15
GFI,12.06,10.8,2003-07-18
GFI,11.05,9.65,2003-03-21
GFI,14.7,13.13,2003-01-31
GFI,11.25,9.95,2002-10-18
GFI,12.93,11.6,2002-10-04
GFI,14.04,12.55,2002-09-27
GFI,12.3,9.0,2002-07-26
GFI,14.0,11.22,2002-06-28
GFI,15.58,13.93,2002-05-31
GFI,8.68,7.32,2002-03-08
GFI,4.51,3.97,2001-07-06
GFI,4.5,3.63,2001-03-16
GFI,3.59,3.0,2000-09-22
GFI,5.47,4.37,2000-02-25
GFI,4.66,4.0,2000-01-28
LH,139.44,124.0,2016-10-28
LH,99.96,89.13,2013-12-13
LH,95.1,85.26,2012-07-20
LH,62.55,55.01,2009-02-27
LH,65.6,54.34,2008-10-10
LH,80.37,68.36,2007-03-02
LH,32.45,28.38,2003-06-06
LH,33.9,21.68,2002-10-04
LH,37.0,28.85,2002-07-26
LH,43.99,39.1,2002-07-12
LH,163.8,79.1,2001-06-15
LH,141.8,127.2,2001-03-16
LH,158.7,142.4,2001-03-09
LH,174.9,132.0,2001-01-05
LH,130.5,111.0,2000-09-22
EROS,12.85,11.05,2017-12-08
EROS,10.0,7.25,2017-08-11
EROS,10.6,8.2,2017-08-04
EROS,13.45,10.85,2017-07-28
EROS,11.6,10.2,2017-03-10
EROS,13.35,11.9,2017-01-06
EROS,15.6,13.7,2016-12-16
EROS,15.5,13.6,2016-12-02
EROS,18.0,15.95,2016-11-18
EROS,14.94,13.14,2016-06-03
EROS,8.65,7.24,2016-02-05
EROS,9.15,6.92,2016-01-08
EROS,13.0,7.08,2015-11-13
EROS,15.35,11.17,2015-10-30
EROS,26.33,14.65,2015-10-23
EROS,30.85,26.42,2015-10-16
EROS,36.48,32.49,2015-08-21
EROS,19.39,15.77,2015-02-20
EROS,10.57,9.27,2014-01-24
PGR,14.14,12.44,2008-11-07
PGR,16.21,13.05,2008-10-10
PGR,17.43,15.47,2008-03-14
PGR,22.88,20.34,2007-08-31
PGR,107.4,27.24,2006-05-19
PGR,74.25,66.64,2003-07-18
PGR,174.2,57.61,2002-04-26
PGR,103.4,89.88,2001-01-05
PGR,109.8,97.5,2000-12-15
PGR,83.0,74.0,2000-10-13
PGR,78.38,63.0,2000-07-21
PGR,91.88,82.69,2000-06-09
PGR,69.0,61.63,2000-04-20
PGR,61.25,54.0,2000-02-11
OII,24.83,19.04,2017-10-27
OII,25.81,23.19,2017-08-11
OII,24.98,21.03,2017-06-23
OII,27.31,24.01,2016-10-28
OII,33.17,29.8,2016-02-05
OII,70.01,62.71,2014-11-28
OII,39.5,35.47,2011-08-19
OII,43.55,36.74,2011-08-05
OII,87.77,77.92,2011-05-06
OII,52.67,46.27,2010-05-28
OII,65.72,54.71,2010-05-07
OII,57.93,51.1,2009-10-30
OII,52.39,46.39,2009-06-19
OII,24.94,19.72,2008-12-05
OII,25.71,21.57,2008-11-21
OII,29.73,25.85,2008-11-14
OII,28.77,24.32,2008-10-24
OII,38.61,28.56,2008-10-10
OII,54.99,41.0,2008-10-03
OII,64.12,57.28,2008-09-26
OII,65.47,58.38,2008-08-01
OII,72.04,63.21,2008-01-18
OII,44.01,38.88,2006-07-21
OII,28.65,24.31,2002-11-08
OII,25.7,23.05,2002-07-12
OII,21.15,18.2,2001-11-16
OII,19.5,16.0,2001-09-21
OII,20.15,17.8,2001-07-13
OII,22.5,19.51,2001-06-22
OII,23.0,20.7,2001-03-16
OII,19.25,17.06,2001-01-05
OII,15.13,13.38,2000-10-27
OII,16.0,13.69,2000-08-11
AET,49.0,43.52,2012-04-27
AET,42.54,37.42,2011-08-05
AET,23.56,20.22,2009-03-06
AET,29.93,23.87,2009-02-27
AET,22.99,17.68,2008-11-21
AET,27.64,24.87,2008-10-31
AET,35.73,27.77,2008-10-10
AET,39.01,32.17,2006-07-28
AET,47.0,38.5,2006-04-28
AET,97.0,83.26,2004-10-22
AET,28.25,25.15,2001-09-21
AET,36.0,27.0,2001-04-12
AET,68.25,33.0,2000-12-15
AET,71.12,57.25,2000-07-21
AET,55.75,40.0,2000-02-11
WCG,74.92,61.61,2014-07-25
WCG,66.19,55.12,2012-08-03
WCG,44.48,38.65,2011-08-05
WCG,54.61,43.85,2011-07-29
WCG,26.88,23.2,2010-07-02
WCG,31.91,26.25,2010-02-19
WCG,19.88,16.53,2009-05-15
WCG,8.93,6.64,2009-03-06
WCG,11.1,9.03,2009-02-27
WCG,15.07,11.05,2009-02-20
WCG,13.71,11.63,2009-01-16
WCG,9.79,7.6,2008-11-21
WCG,23.7,9.36,2008-11-14
WCG,27.08,22.11,2008-10-24
WCG,31.3,24.1,2008-10-10
