,Ticker,Opening Price,Closing Price,Date,Name
9386,IMAX,4.93,4.2,2004-05-07,Imax Corporation
9387,IMAX,7.45,6.359,2004-03-12,Imax Corporation
9388,IMAX,8.7,7.75,2003-09-26,Imax Corporation
9389,IMAX,3.7,3.0989999999999998,2003-02-07,Imax Corporation
9390,IMAX,4.091,3.63,2003-01-10,Imax Corporation
9391,IMAX,4.151,3.7,2002-12-20,Imax Corporation
9392,IMAX,5.39,4.65,2002-11-22,Imax Corporation
9393,IMAX,4.21,3.6,2002-07-26,Imax Corporation
9394,IMAX,5.7,5.0,2002-07-05,Imax Corporation
9395,IMAX,6.85,5.92,2002-06-14,Imax Corporation
9396,IMAX,4.82,4.011,2002-04-26,Imax Corporation
9397,IMAX,5.0,4.42,2002-04-05,Imax Corporation
9398,IMAX,1.68,1.5,2001-12-21,Imax Corporation
9399,IMAX,0.915,0.589,2001-09-21,Imax Corporation
9400,IMAX,1.175,1.0,2001-08-31,Imax Corporation
9401,IMAX,1.35,1.11,2001-08-24,Imax Corporation
9402,IMAX,1.56,1.35,2001-08-17,Imax Corporation
9403,IMAX,2.06,1.72,2001-07-27,Imax Corporation
9404,IMAX,2.34,2.041,2001-07-13,Imax Corporation
9405,IMAX,2.58,2.15,2001-06-15,Imax Corporation
9406,IMAX,3.0,2.563,2001-04-06,Imax Corporation
9407,IMAX,3.875,3.406,2001-03-09,Imax Corporation
9408,IMAX,4.813,4.125,2001-02-23,Imax Corporation
9409,IMAX,4.938,3.938,2001-01-26,Imax Corporation
9410,IMAX,3.938,2.938,2000-12-22,Imax Corporation
9411,IMAX,3.875,3.375,2000-11-17,Imax Corporation
9412,IMAX,5.218999999999999,4.031000000000001,2000-11-10,Imax Corporation
9413,IMAX,5.688,3.875,2000-10-20,Imax Corporation
9414,IMAX,16.0,5.281000000000001,2000-10-13,Imax Corporation
9415,IMAX,21.56,16.94,2000-09-29,Imax Corporation
9416,IMAX,25.0,21.75,2000-09-22,Imax Corporation
9417,IMAX,21.56,18.63,2000-04-20,Imax Corporation
9418,IMAX,26.38,23.31,2000-03-03,Imax Corporation
9419,IMAX,24.88,22.13,2000-01-14,Imax Corporation
9420,RF,3.92,3.43,2011-09-23,Regions Financial Corporation
9421,RF,4.33,3.86,2011-08-19,Regions Financial Corporation
9422,RF,4.87,4.3,2011-08-12,Regions Financial Corporation
9423,RF,6.19,5.1,2011-08-05,Regions Financial Corporation
9424,RF,7.1,6.36,2011-06-03,Regions Financial Corporation
9425,RF,6.26,5.5,2010-11-19,Regions Financial Corporation
9426,RF,7.22,6.3,2010-10-29,Regions Financial Corporation
9427,RF,6.95,6.24,2010-07-02,Regions Financial Corporation
9428,RF,5.52,4.84,2009-10-30,Regions Financial Corporation
9429,RF,5.02,4.04,2009-05-22,Regions Financial Corporation
9430,RF,6.35,4.85,2009-05-15,Regions Financial Corporation
9431,RF,5.39,4.39,2009-05-01,Regions Financial Corporation
9432,RF,6.85,5.56,2009-04-24,Regions Financial Corporation
9433,RF,4.7,3.38,2009-02-13,Regions Financial Corporation
9434,RF,4.91,3.46,2009-01-30,Regions Financial Corporation
9435,RF,5.6,4.66,2009-01-23,Regions Financial Corporation
9436,RF,7.21,6.07,2009-01-16,Regions Financial Corporation
9437,RF,8.48,7.17,2009-01-09,Regions Financial Corporation
9438,RF,9.7,7.95,2008-11-21,Regions Financial Corporation
9439,RF,11.17,9.67,2008-11-14,Regions Financial Corporation
9440,RF,11.2,8.94,2008-10-24,Regions Financial Corporation
9441,RF,12.01,9.14,2008-10-10,Regions Financial Corporation
9442,RF,18.2,14.0,2008-09-26,Regions Financial Corporation
9443,RF,10.56,9.08,2008-07-25,Regions Financial Corporation
9444,RF,10.44,8.54,2008-07-11,Regions Financial Corporation
9445,RF,13.22,11.22,2008-06-20,Regions Financial Corporation
9446,RF,15.6,13.28,2008-06-13,Regions Financial Corporation
9447,RF,17.75,15.45,2008-06-06,Regions Financial Corporation
9448,RF,21.89,19.65,2008-03-28,Regions Financial Corporation
9449,RF,23.6,20.8,2008-01-04,Regions Financial Corporation
9450,RF,29.54,26.4,2007-10-19,Regions Financial Corporation
9451,RF,36.85,30.55,2004-07-02,Regions Financial Corporation
9452,RF,32.5,28.38,2002-10-04,Regions Financial Corporation
9453,RF,24.72,22.19,2000-09-22,Regions Financial Corporation
9454,RF,22.88,20.31,2000-06-16,Regions Financial Corporation
9455,TRN,23.75,21.01,2016-10-28,"Trinity Industries, Inc."
9456,TRN,19.64,17.64,2016-05-06,"Trinity Industries, Inc."
9457,TRN,21.63,16.43,2016-02-19,"Trinity Industries, Inc."
9458,TRN,28.15,25.12,2015-08-21,"Trinity Industries, Inc."
9459,TRN,35.9,28.7,2015-04-24,"Trinity Industries, Inc."
9460,TRN,31.43,26.99,2014-12-12,"Trinity Industries, Inc."
9461,TRN,41.55,35.17,2014-10-10,"Trinity Industries, Inc."
9462,TRN,47.055,41.41,2014-10-03,"Trinity Industries, Inc."
9463,TRN,82.22,42.23,2014-06-20,"Trinity Industries, Inc."
9464,TRN,27.45,24.59,2011-11-25,"Trinity Industries, Inc."
9465,TRN,26.22,21.66,2011-09-23,"Trinity Industries, Inc."
9466,TRN,25.07,21.3,2011-08-19,"Trinity Industries, Inc."
9467,TRN,30.41,24.42,2011-08-05,"Trinity Industries, Inc."
9468,TRN,34.18,29.79,2011-07-29,"Trinity Industries, Inc."
9469,TRN,19.57,17.57,2010-08-13,"Trinity Industries, Inc."
9470,TRN,19.69,17.45,2010-07-02,"Trinity Industries, Inc."
9471,TRN,23.54,20.8,2010-05-21,"Trinity Industries, Inc."
9472,TRN,25.18,21.25,2010-05-07,"Trinity Industries, Inc."
9473,TRN,15.6,13.96,2009-07-31,"Trinity Industries, Inc."
9474,TRN,17.36,14.41,2009-05-15,"Trinity Industries, Inc."
9475,TRN,8.62,7.38,2009-02-27,"Trinity Industries, Inc."
9476,TRN,11.07,8.37,2009-02-20,"Trinity Industries, Inc."
9477,TRN,13.17,11.51,2009-01-30,"Trinity Industries, Inc."
9478,TRN,15.96,13.46,2009-01-16,"Trinity Industries, Inc."
9479,TRN,17.68,15.8,2009-01-09,"Trinity Industries, Inc."
9480,TRN,13.95,10.29,2008-11-21,"Trinity Industries, Inc."
9481,TRN,16.63,13.93,2008-11-14,"Trinity Industries, Inc."
9482,TRN,21.68,17.01,2008-10-24,"Trinity Industries, Inc."
9483,TRN,29.45,21.33,2008-10-03,"Trinity Industries, Inc."
9484,TRN,39.17,34.76,2008-06-27,"Trinity Industries, Inc."
9485,TRN,31.19,27.43,2007-11-09,"Trinity Industries, Inc."
9486,TRN,35.67,31.15,2007-11-02,"Trinity Industries, Inc."
9487,TRN,37.49,33.27,2007-08-17,"Trinity Industries, Inc."
9488,TRN,39.15,33.63,2007-08-03,"Trinity Industries, Inc."
9489,TRN,45.75,38.8,2007-07-27,"Trinity Industries, Inc."
9490,TRN,58.16,51.07,2006-06-09,"Trinity Industries, Inc."
9491,TRN,27.18,23.94,2005-04-15,"Trinity Industries, Inc."
9492,TRN,30.0,26.68,2004-08-06,"Trinity Industries, Inc."
9493,TRN,23.89,21.0,2001-09-21,"Trinity Industries, Inc."
9494,TRN,25.88,23.12,2000-12-15,"Trinity Industries, Inc."
9495,TRN,22.88,20.56,2000-06-09,"Trinity Industries, Inc."
9496,AKP,9.01,7.96,2008-12-12,Alliance California Municipal Income Fund Inc
9497,AKP,10.97,8.1,2008-10-10,Alliance California Municipal Income Fund Inc
9498,AKP,17.32,14.8,2006-10-27,Alliance California Municipal Income Fund Inc
9499,HLS,35.06,31.05,2016-02-12,HealthSouth Corporation
9500,HLS,19.03,16.8,2011-11-18,HealthSouth Corporation
9501,HLS,20.47,15.35,2011-09-23,HealthSouth Corporation
9502,HLS,24.74,19.57,2011-08-05,HealthSouth Corporation
9503,HLS,9.94,7.85,2009-02-27,HealthSouth Corporation
9504,HLS,10.53,8.5,2008-11-21,HealthSouth Corporation
9505,HLS,12.49,11.07,2008-11-07,HealthSouth Corporation
9506,HLS,12.21,9.9,2008-10-24,HealthSouth Corporation
9507,HLS,14.1,11.99,2008-10-17,HealthSouth Corporation
9508,HLS,15.85,13.01,2008-10-10,HealthSouth Corporation
9509,HLS,18.73,16.25,2008-10-03,HealthSouth Corporation
9510,HLS,20.85,18.29,2008-01-11,HealthSouth Corporation
9511,HLS,18.41,16.39,2007-07-27,HealthSouth Corporation
9512,HLS,4.0,3.57,2006-06-23,HealthSouth Corporation
9513,HLS,5.24,4.7,2006-01-20,HealthSouth Corporation
9514,HLS,5.11,4.4,2005-09-16,HealthSouth Corporation
9515,HLS,6.42,5.45,2004-01-23,HealthSouth Corporation
9516,HLS,0.625,0.48,2003-06-20,HealthSouth Corporation
9517,HLS,0.37,0.275,2003-05-23,HealthSouth Corporation
9518,HLS,0.175,0.15,2003-04-17,HealthSouth Corporation
9519,HLS,3.91,0.084,2003-03-28,HealthSouth Corporation
9520,HLS,4.74,3.7,2002-11-08,HealthSouth Corporation
9521,HLS,4.45,3.02,2002-09-20,HealthSouth Corporation
9522,HLS,5.3,4.69,2002-09-13,HealthSouth Corporation
9523,HLS,11.9,5.36,2002-08-30,HealthSouth Corporation
9524,HLS,9.8,8.25,2002-07-19,HealthSouth Corporation
9525,HLS,12.25,9.8,2002-07-12,HealthSouth Corporation
9526,HLS,14.5,12.51,2001-10-26,HealthSouth Corporation
9527,HLS,16.1,14.35,2001-09-21,HealthSouth Corporation
9528,HLS,13.26,11.9,2001-05-11,HealthSouth Corporation
9529,HLS,15.69,14.0,2001-01-19,HealthSouth Corporation
9530,HLS,7.06,6.06,2000-07-21,HealthSouth Corporation
9531,HLS,7.81,6.88,2000-05-26,HealthSouth Corporation
9532,HLS,5.69,5.06,2000-03-10,HealthSouth Corporation
9533,HLS,6.38,5.44,2000-01-28,HealthSouth Corporation
9534,WPG,7.9,7.01,2017-11-03,Washington Prime Group Inc.
9535,WPG,8.98,8.03,2017-03-10,Washington Prime Group Inc.
9536,WPG,12.08,10.52,2016-10-28,Washington Prime Group Inc.
9537,WPG,8.43,7.54,2016-02-12,Washington Prime Group Inc.
9538,WCC,57.25,51.5,2017-07-28,"WESCO International, Inc."
9539,WCC,42.02,35.95,2011-09-23,"WESCO International, Inc."
9540,WCC,42.4,36.51,2011-08-19,"WESCO International, Inc."
9541,WCC,51.53,42.17,2011-08-05,"WESCO International, Inc."
9542,WCC,36.55,32.83,2010-07-02,"WESCO International, Inc."
9543,WCC,40.84,36.12,2010-05-07,"WESCO International, Inc."
9544,WCC,16.33,14.27,2009-03-06,"WESCO International, Inc."
9545,WCC,20.32,17.81,2009-02-20,"WESCO International, Inc."
9546,WCC,20.35,18.08,2009-01-16,"WESCO International, Inc."
9547,WCC,15.3,11.89,2008-11-21,"WESCO International, Inc."
9548,WCC,20.23,16.38,2008-10-24,"WESCO International, Inc."
9549,WCC,23.29,20.04,2008-10-17,"WESCO International, Inc."
9550,WCC,26.57,22.5,2008-10-10,"WESCO International, Inc."
9551,WCC,34.43,27.43,2008-10-03,"WESCO International, Inc."
9552,WCC,38.16,34.24,2008-01-11,"WESCO International, Inc."
9553,WCC,65.35,57.57,2006-07-21,"WESCO International, Inc."
9554,WCC,70.15,60.54,2006-06-09,"WESCO International, Inc."
9555,WCC,80.0,71.01,2006-05-12,"WESCO International, Inc."
9556,WCC,27.57,23.95,2005-04-15,"WESCO International, Inc."
9557,WCC,34.85,29.26,2005-03-18,"WESCO International, Inc."
9558,WCC,25.05,22.25,2004-10-15,"WESCO International, Inc."
9559,WCC,15.95,14.3,2004-04-30,"WESCO International, Inc."
9560,WCC,6.04,5.4,2003-09-12,"WESCO International, Inc."
9561,WCC,6.08,5.2,2003-08-01,"WESCO International, Inc."
9562,WCC,6.6,5.48,2003-07-11,"WESCO International, Inc."
9563,WCC,3.96,3.55,2003-04-11,"WESCO International, Inc."
9564,WCC,4.22,3.73,2003-02-07,"WESCO International, Inc."
9565,WCC,4.63,4.04,2003-01-24,"WESCO International, Inc."
9566,WCC,5.2,4.65,2003-01-17,"WESCO International, Inc."
9567,WCC,4.75,3.8,2002-11-01,"WESCO International, Inc."
9568,WCC,4.38,3.4,2002-10-04,"WESCO International, Inc."
9569,WCC,5.23,4.65,2002-09-20,"WESCO International, Inc."
9570,WCC,6.5,5.55,2002-08-02,"WESCO International, Inc."
9571,WCC,7.1,6.08,2002-06-14,"WESCO International, Inc."
9572,WCC,7.2,6.4,2002-04-05,"WESCO International, Inc."
9573,WCC,7.03,6.25,2002-03-15,"WESCO International, Inc."
9574,WCC,5.1,4.36,2002-01-18,"WESCO International, Inc."
9575,WCC,5.25,4.55,2001-11-30,"WESCO International, Inc."
9576,WCC,7.45,5.55,2001-09-21,"WESCO International, Inc."
9577,WCC,9.44,8.06,2000-08-11,"WESCO International, Inc."
9578,BDX,70.31,61.89,2009-02-27,"Becton, Dickinson and Company"
9579,BDX,79.23,67.5,2008-10-10,"Becton, Dickinson and Company"
9580,BDX,29.75,25.01,2002-07-19,"Becton, Dickinson and Company"
9581,BCX,15.44,13.6063,2011-09-23,BlackRock Resources
9582,TGNA,15.35,13.37,2017-08-04,TEGNA Inc.
9583,TGNA,23.91,14.68,2017-06-02,TEGNA Inc.
9584,TGNA,25.81,22.66,2017-05-12,TEGNA Inc.
9585,TGNA,24.82,21.9,2016-07-29,TEGNA Inc.
9586,TGNA,12.88,10.8,2011-08-05,TEGNA Inc.
9587,TGNA,14.83,13.13,2010-07-02,TEGNA Inc.
9588,TGNA,16.95,14.88,2010-06-25,TEGNA Inc.
9589,TGNA,15.29,13.73,2010-06-04,TEGNA Inc.
9590,TGNA,17.14,15.05,2010-05-07,TEGNA Inc.
9591,TGNA,15.29,13.53,2010-02-05,TEGNA Inc.
9592,TGNA,13.22,9.82,2009-10-30,TEGNA Inc.
9593,TGNA,3.74,3.36,2009-07-02,TEGNA Inc.
9594,TGNA,4.19,3.59,2009-06-19,TEGNA Inc.
9595,TGNA,4.83,4.22,2009-06-05,TEGNA Inc.
9596,TGNA,5.37,4.36,2009-05-15,TEGNA Inc.
9597,TGNA,3.13,2.2,2009-03-06,TEGNA Inc.
9598,TGNA,3.74,3.24,2009-02-27,TEGNA Inc.
9599,TGNA,4.85,4.19,2009-02-13,TEGNA Inc.
9600,TGNA,5.83,4.91,2009-02-06,TEGNA Inc.
9601,TGNA,6.73,5.77,2009-01-30,TEGNA Inc.
9602,TGNA,7.58,6.82,2009-01-23,TEGNA Inc.
9603,TGNA,8.6,7.59,2009-01-16,TEGNA Inc.
9604,TGNA,9.25,7.53,2008-12-12,TEGNA Inc.
9605,TGNA,8.03,6.32,2008-11-21,TEGNA Inc.
9606,TGNA,10.69,8.15,2008-11-14,TEGNA Inc.
9607,TGNA,11.28,9.47,2008-10-24,TEGNA Inc.
9608,TGNA,13.62,10.79,2008-10-17,TEGNA Inc.
9609,TGNA,14.99,12.87,2008-10-10,TEGNA Inc.
9610,TGNA,17.61,15.18,2008-10-03,TEGNA Inc.
9611,TGNA,20.86,17.67,2008-08-22,TEGNA Inc.
9612,TGNA,22.065,19.6,2008-07-03,TEGNA Inc.
9613,TGNA,25.6,22.87,2008-06-20,TEGNA Inc.
9614,WNC,22.31,19.71,2017-11-03,Wabash National Corporation
9615,WNC,22.65,19.03,2017-07-28,Wabash National Corporation
9616,WNC,13.38,11.1,2016-10-28,Wabash National Corporation
9617,WNC,11.9,10.66,2015-12-11,Wabash National Corporation
9618,WNC,12.44,10.3,2014-10-31,Wabash National Corporation
9619,WNC,13.31,11.31,2014-10-10,Wabash National Corporation
9620,WNC,13.69,12.23,2014-02-07,Wabash National Corporation
9621,WNC,7.22,6.48,2012-10-12,Wabash National Corporation
9622,WNC,7.27,6.5,2012-06-01,Wabash National Corporation
9623,WNC,8.82,7.86,2012-05-04,Wabash National Corporation
9624,WNC,6.82,6.13,2011-11-25,Wabash National Corporation
9625,WNC,5.6,4.59,2011-09-23,Wabash National Corporation
9626,WNC,5.69,4.66,2011-08-19,Wabash National Corporation
9627,WNC,7.68,5.48,2011-08-05,Wabash National Corporation
9628,WNC,8.54,7.51,2011-07-29,Wabash National Corporation
9629,WNC,8.1,6.77,2010-08-13,Wabash National Corporation
9630,WNC,8.61,6.47,2010-07-02,Wabash National Corporation
9631,WNC,10.23,7.36,2010-05-21,Wabash National Corporation
9632,WNC,9.81,8.51,2010-05-07,Wabash National Corporation
9633,WNC,3.68,3.03,2010-01-22,Wabash National Corporation
9634,WNC,1.8,1.58,2009-11-13,Wabash National Corporation
9635,WNC,2.61,1.85,2009-11-06,Wabash National Corporation
9636,WNC,2.54,1.96,2009-10-30,Wabash National Corporation
9637,WNC,2.47,2.22,2009-09-04,Wabash National Corporation
9638,WNC,1.84,1.65,2009-08-14,Wabash National Corporation
9639,WNC,0.71,0.55,2009-07-10,Wabash National Corporation
9640,WNC,0.91,0.7,2009-06-26,Wabash National Corporation
9641,WNC,1.31,0.89,2009-06-19,Wabash National Corporation
9642,WNC,1.49,1.31,2009-06-12,Wabash National Corporation
9643,WNC,1.43,1.25,2009-05-29,Wabash National Corporation
9644,WNC,2.2,1.45,2009-05-15,Wabash National Corporation
9645,WNC,0.91,0.66,2009-03-13,Wabash National Corporation
9646,WNC,2.0,0.95,2009-03-06,Wabash National Corporation
9647,WNC,2.69,2.05,2009-02-27,Wabash National Corporation
9648,WNC,3.19,2.67,2009-02-20,Wabash National Corporation
9649,WNC,4.12,3.38,2009-02-13,Wabash National Corporation
9650,WNC,3.56,2.85,2009-01-23,Wabash National Corporation
9651,WNC,4.56,3.63,2009-01-16,Wabash National Corporation
9652,WNC,4.75,3.74,2008-12-12,Wabash National Corporation
9653,WNC,5.47,4.69,2008-11-14,Wabash National Corporation
9654,WNC,6.02,5.26,2008-11-07,Wabash National Corporation
9655,WNC,6.33,5.03,2008-10-24,Wabash National Corporation
9656,WNC,7.28,6.26,2008-10-17,Wabash National Corporation
9657,WNC,7.89,6.84,2008-10-10,Wabash National Corporation
9658,WNC,9.77,8.67,2008-08-22,Wabash National Corporation
9659,WNC,9.43,7.89,2008-08-01,Wabash National Corporation
9660,WNC,8.26,7.03,2008-07-03,Wabash National Corporation
9661,WNC,10.0,8.57,2008-05-02,Wabash National Corporation
9662,WNC,10.27,9.04,2008-04-11,Wabash National Corporation
9663,WNC,8.24,7.25,2007-12-14,Wabash National Corporation
9664,WNC,9.14,7.78,2007-11-09,Wabash National Corporation
9665,WNC,10.23,8.37,2007-11-02,Wabash National Corporation
9666,WNC,20.25,18.1,2006-04-28,Wabash National Corporation
9667,WNC,24.71,20.77,2005-07-22,Wabash National Corporation
9668,WNC,25.55,22.92,2004-10-22,Wabash National Corporation
9669,WNC,28.12,24.9,2004-10-08,Wabash National Corporation
9670,WNC,29.46,24.1,2004-03-12,Wabash National Corporation
9671,WNC,18.6,16.69,2003-09-26,Wabash National Corporation
9672,WNC,6.47,5.3,2003-02-28,Wabash National Corporation
9673,WNC,7.8,7.0,2003-02-14,Wabash National Corporation
9674,WNC,4.81,3.88,2002-10-11,Wabash National Corporation
9675,WNC,6.5,5.26,2002-08-30,Wabash National Corporation
9676,WNC,7.98,7.0,2002-08-02,Wabash National Corporation
9677,WNC,9.94,8.9,2002-07-05,Wabash National Corporation
9678,WNC,9.45,8.36,2002-06-07,Wabash National Corporation
9679,WNC,10.49,9.41,2002-03-22,Wabash National Corporation
9680,WNC,8.1,7.24,2001-11-02,Wabash National Corporation
9681,WNC,8.68,6.95,2001-09-21,Wabash National Corporation
9682,WNC,9.9,8.49,2001-08-03,Wabash National Corporation
9683,WNC,11.09,9.9,2001-07-27,Wabash National Corporation
9684,WNC,9.06,8.06,2000-10-13,Wabash National Corporation
9685,WNC,10.31,9.25,2000-09-22,Wabash National Corporation
9686,WNC,12.81,11.5,2000-06-09,Wabash National Corporation
9687,WNC,13.62,12.25,2000-05-26,Wabash National Corporation
9688,WNC,17.75,14.25,2000-03-31,Wabash National Corporation
9689,WNC,14.69,13.0,2000-01-14,Wabash National Corporation
9690,PER,2.6,2.25,2017-12-15,SandRidge Permian Trust
9691,PER,2.75,2.39,2016-04-01,SandRidge Permian Trust
9692,PER,2.9,2.38,2016-01-15,SandRidge Permian Trust
9693,PER,2.73,2.3,2015-12-18,SandRidge Permian Trust
9694,PER,3.56,2.78,2015-12-11,SandRidge Permian Trust
9695,PER,4.62,3.87,2015-11-13,SandRidge Permian Trust
9696,PER,5.79,4.31,2015-08-21,SandRidge Permian Trust
9697,PER,7.04,5.87,2015-08-14,SandRidge Permian Trust
9698,PER,8.46,7.24,2014-12-05,SandRidge Permian Trust
9699,PER,10.16,8.93,2014-11-14,SandRidge Permian Trust
9700,PER,9.34,8.4,2014-10-10,SandRidge Permian Trust
9701,PER,21.71,19.39,2012-05-18,SandRidge Permian Trust
9702,RSPP,35.15,30.49,2017-06-16,"RSP Permian, Inc."
9703,RSPP,24.19,21.14,2016-01-08,"RSP Permian, Inc."
9704,RSPP,23.37,20.22,2015-09-25,"RSP Permian, Inc."
9705,RSPP,28.76,21.76,2014-11-28,"RSP Permian, Inc."
9706,RSPP,32.32,27.78,2014-08-01,"RSP Permian, Inc."
9707,MTD,156.36,137.93,2011-08-05,"Mettler-Toledo International, Inc."
9708,MTD,126.58,112.46,2010-05-07,"Mettler-Toledo International, Inc."
9709,MTD,75.0,65.75,2008-11-21,"Mettler-Toledo International, Inc."
9710,MTD,81.87,71.78,2008-10-24,"Mettler-Toledo International, Inc."
9711,MTD,45.65,41.0,2004-07-23,"Mettler-Toledo International, Inc."
9712,MTD,33.4,26.82,2002-07-19,"Mettler-Toledo International, Inc."
9713,MTD,41.69,37.25,2000-06-16,"Mettler-Toledo International, Inc."
9714,MTD,44.0,34.5,2000-04-28,"Mettler-Toledo International, Inc."
9715,CTL,21.84,19.16,2017-08-18,"CenturyLink, Inc."
9716,CTL,27.2,23.05,2016-11-04,"CenturyLink, Inc."
9717,CTL,41.29,33.02,2013-02-15,"CenturyLink, Inc."
9718,CTL,37.61,33.72,2011-08-05,"CenturyLink, Inc."
9719,CTL,25.06,22.01,2008-11-21,"CenturyLink, Inc."
9720,CTL,37.11,30.28,2008-10-10,"CenturyLink, Inc."
9721,CTL,36.13,32.51,2008-06-13,"CenturyLink, Inc."
9722,CTL,40.67,35.96,2008-01-11,"CenturyLink, Inc."
9723,CTL,31.43,26.4,2004-01-30,"CenturyLink, Inc."
9724,CTL,28.35,24.86,2002-07-19,"CenturyLink, Inc."
9725,CTL,36.11,30.45,2001-02-02,"CenturyLink, Inc."
9726,CTL,32.25,24.5,2000-04-28,"CenturyLink, Inc."
9727,CTL,44.13,37.69,2000-01-28,"CenturyLink, Inc."
9728,WAB,87.5,75.05,2017-07-28,Westinghouse Air Brake Technologies Corporation
9729,WAB,111.14,53.37,2013-06-14,Westinghouse Air Brake Technologies Corporation
9730,WAB,65.28,57.39,2011-08-05,Westinghouse Air Brake Technologies Corporation
9731,WAB,41.27,36.76,2009-10-30,Westinghouse Air Brake Technologies Corporation
9732,WAB,37.83,34.02,2009-05-15,Westinghouse Air Brake Technologies Corporation
9733,WAB,29.33,26.06,2009-02-20,Westinghouse Air Brake Technologies Corporation
9734,WAB,40.04,34.51,2008-11-14,Westinghouse Air Brake Technologies Corporation
9735,WAB,45.23,37.46,2008-10-24,Westinghouse Air Brake Technologies Corporation
9736,WAB,51.98,46.41,2008-10-03,Westinghouse Air Brake Technologies Corporation
9737,WAB,59.36,52.21,2008-09-05,Westinghouse Air Brake Technologies Corporation
9738,WAB,32.16,26.17,2006-07-28,Westinghouse Air Brake Technologies Corporation
9739,WAB,16.96,15.15,2003-10-24,Westinghouse Air Brake Technologies Corporation
9740,WAB,13.3,11.58,2001-09-21,Westinghouse Air Brake Technologies Corporation
9741,WAB,11.19,9.5,2000-02-25,Westinghouse Air Brake Technologies Corporation
9742,WAB,12.88,11.25,2000-02-18,Westinghouse Air Brake Technologies Corporation
9743,WAB,13.88,11.31,2000-01-28,Westinghouse Air Brake Technologies Corporation
9744,WAB,15.88,13.81,2000-01-14,Westinghouse Air Brake Technologies Corporation
9745,GHC,1078.95,693.99,2015-07-02,Graham Holdings Company
9746,GHC,444.0,377.56,2010-08-06,Graham Holdings Company
9747,GHC,420.0,365.88,2009-05-01,Graham Holdings Company
9748,GHC,389.0,339.5,2008-11-21,Graham Holdings Company
9749,GHC,445.0,393.0,2008-11-14,Graham Holdings Company
9750,GHC,408.0,349.0,2008-10-17,Graham Holdings Company
9751,GHC,507.0,400.0,2008-10-10,Graham Holdings Company
9752,GHC,568.0,509.94,2008-10-03,Graham Holdings Company
9753,GHC,482.0,217.0,2000-07-28,Graham Holdings Company
9754,QHC,5.55,4.12,2017-11-03,Quorum Health Corporation
9755,QHC,3.82,3.22,2017-07-28,Quorum Health Corporation
9756,QHC,4.17,3.73,2017-07-07,Quorum Health Corporation
9757,QHC,3.93,3.53,2017-06-09,Quorum Health Corporation
9758,QHC,7.3,5.44,2017-03-31,Quorum Health Corporation
9759,QHC,6.98,6.12,2016-11-25,Quorum Health Corporation
9760,QHC,5.85,4.19,2016-10-28,Quorum Health Corporation
9761,QHC,9.95,5.11,2016-08-12,Quorum Health Corporation
9762,INXN,14.06,11.3,2011-08-12,InterXion Holding N.V.
9763,ABG,53.62,48.06,2016-01-15,Asbury Automotive Group Inc
9764,ABG,66.17,53.34,2016-01-08,Asbury Automotive Group Inc
9765,ABG,77.92,68.98,2015-11-13,Asbury Automotive Group Inc
9766,ABG,95.3,84.53,2015-07-24,Asbury Automotive Group Inc
9767,ABG,54.08,48.61,2013-10-25,Asbury Automotive Group Inc
9768,ABG,18.41,16.42,2011-09-23,Asbury Automotive Group Inc
9769,ABG,22.0,19.68,2011-08-05,Asbury Automotive Group Inc
9770,ABG,14.24,12.46,2010-05-21,Asbury Automotive Group Inc
9771,ABG,15.67,13.31,2010-05-07,Asbury Automotive Group Inc
9772,ABG,13.29,11.72,2010-01-22,Asbury Automotive Group Inc
9773,ABG,14.33,9.74,2009-10-30,Asbury Automotive Group Inc
9774,ABG,11.4,9.76,2009-07-02,Asbury Automotive Group Inc
9775,ABG,2.78,2.4,2009-03-06,Asbury Automotive Group Inc
9776,ABG,3.59,2.85,2009-02-27,Asbury Automotive Group Inc
9777,ABG,4.97,3.54,2009-01-16,Asbury Automotive Group Inc
9778,ABG,5.02,3.98,2008-12-05,Asbury Automotive Group Inc
9779,ABG,3.86,2.1,2008-10-24,Asbury Automotive Group Inc
9780,ABG,5.36,3.92,2008-10-17,Asbury Automotive Group Inc
9781,ABG,8.67,5.15,2008-10-10,Asbury Automotive Group Inc
9782,ABG,12.26,8.95,2008-10-03,Asbury Automotive Group Inc
9783,ABG,12.2,10.14,2008-08-01,Asbury Automotive Group Inc
9784,ABG,13.24,11.01,2008-07-03,Asbury Automotive Group Inc
